run_id,site_id,product_id,start_time,end_time,planned_quantity_mt,actual_yield_mt,yield_pct,feedstock_consumed_mt,feedstock_cost,energy_cost,labor_cost,overhead_cost,total_variable_cost,total_fixed_cost,cost_per_mt,quality_grade,batch_status,carbon_footprint_kg
RUN-00002607,SITE-USG-01,ACN-001,2025-06-15 02:00:00,2025-06-15 09:00:00,471,461.5,97.97,522.6,438984.0,26188.57,12291.24,30424.83,465172.57,42716.07,1100.52,A,COMPLETED,542093.0
RUN-00002608,SITE-USG-01,BUT-001,2025-06-15 11:00:00,2025-06-15 16:00:00,113,111.1,98.33,120.0,86400.0,5695.53,3830.34,7597.35,92095.53,11427.69,931.8,A,COMPLETED,74339.0
RUN-00002609,SITE-USG-01,PP-002,2025-06-15 07:00:00,2025-06-15 11:00:00,260,257.2,98.92,279.9,176337.0,11941.31,6765.14,11860.61,188278.31,18625.75,804.45,A,COMPLETED,354897.0
RUN-00002610,SITE-USG-02,ACN-001,2025-06-15 15:00:00,2025-06-16 03:00:00,346,323.0,93.36,356.4,299376.0,9719.02,12191.12,18219.32,309095.02,30410.440000000002,1051.1,A,COMPLETED,358029.0
RUN-00002611,SITE-USG-02,DEG-001,2025-06-15 19:00:00,2025-06-15 23:00:00,143,136.6,95.52,153.0,73440.0,6260.89,4764.07,5779.08,79700.89,10543.15,660.64,A,COMPLETED,75246.0
RUN-00002612,SITE-USG-02,BUT-001,2025-06-15 01:00:00,2025-06-15 11:00:00,420,395.1,94.08,416.9,300168.0,13980.12,15481.28,21078.23,314148.12,36559.51,887.64,A,COMPLETED,532052.0
RUN-00002613,SITE-NWE-01,DEG-001,2025-06-15 20:00:00,2025-06-16 03:00:00,460,453.1,98.51,497.2,238656.0,15489.26,11003.77,29589.92,254145.26,40593.69,650.49,A,COMPLETED,328055.0
RUN-00002614,SITE-NWE-01,PVC-001,2025-06-15 12:00:00,2025-06-15 22:00:00,310,295.6,95.36,326.6,215556.0,10389.8,9887.13,22950.79,225945.8,32837.92,875.45,A,COMPLETED,186457.0
RUN-00002615,SITE-NWE-01,TOL-001,2025-06-15 18:00:00,2025-06-16 01:00:00,431,412.3,95.66,437.4,223074.0,20124.34,12634.76,27269.28,243198.34,39904.04,686.64,A,COMPLETED,432861.0
RUN-00002616,SITE-NWE-01,STY-001,2025-06-15 09:00:00,2025-06-15 18:00:00,447,417.8,93.48,452.5,312225.0,24813.78,13801.44,21581.13,337038.78,35382.57,891.39,B,COMPLETED,451308.0
RUN-00002617,SITE-NWE-02,LLDPE-001,2025-06-15 14:00:00,2025-06-16 02:00:00,374,350.0,93.58,376.3,288998.4,11134.92,8384.07,24278.35,300133.32,32662.42,950.84,B,COMPLETED,473072.0
RUN-00002618,SITE-NWE-02,PP-COPOLY,2025-06-15 08:00:00,2025-06-15 16:00:00,407,386.5,94.96,442.7,385149.0,16471.17,8692.48,15490.51,401620.17,24182.989999999998,1101.69,A,COMPLETED,305075.0
RUN-00002619,SITE-NWE-02,ACN-001,2025-06-15 13:00:00,2025-06-15 20:00:00,124,116.7,94.15,129.1,108444.0,6100.13,3573.62,9012.13,114544.13,12585.75,1089.37,B,COMPLETED,157039.0
RUN-00002620,SITE-NEA-01,PP-002,2025-06-15 01:00:00,2025-06-15 11:00:00,135,131.1,97.11,141.1,88893.0,7643.16,4454.73,8026.93,96536.16,12481.66,831.56,A,COMPLETED,141624.0
RUN-00002621,SITE-NEA-01,PP-COPOLY,2025-06-15 03:00:00,2025-06-15 07:00:00,332,326.7,98.4,350.4,304848.0,9817.4,7923.64,24870.94,314665.4,32794.58,1063.54,A,COMPLETED,397783.0
RUN-00002622,SITE-NEA-01,XYL-001,2025-06-15 02:00:00,2025-06-15 14:00:00,335,310.7,92.76,350.0,184800.0,14614.88,9977.23,15225.95,199414.88,25203.18,722.94,A,COMPLETED,430751.0
RUN-00002623,SITE-NEA-02,PP-001,2025-06-15 10:00:00,2025-06-15 22:00:00,387,367.8,95.05,403.6,266376.0,18221.34,12168.0,21313.89,284597.34,33481.89,864.82,B,COMPLETED,452685.0
RUN-00002624,SITE-NEA-02,MEG-001,2025-06-15 10:00:00,2025-06-15 21:00:00,484,448.4,92.65,492.9,221805.0,17262.89,16029.37,29418.85,239067.89,45448.22,634.51,A,COMPLETED,542762.0
RUN-00002625,SITE-NEA-02,PP-001,2025-06-15 07:00:00,2025-06-15 11:00:00,178,167.4,94.06,185.1,122166.0,5793.49,5007.01,7520.05,127959.49,12527.060000000001,839.23,A,COMPLETED,237405.0
RUN-00002626,SITE-USG-01,ACN-001,2025-06-16 03:00:00,2025-06-16 10:00:00,318,295.0,92.76,325.7,273588.0,15466.89,6577.9,19632.28,289054.89,26210.18,1068.7,A,COMPLETED,233937.0
RUN-00002627,SITE-USG-01,BUT-001,2025-06-16 06:00:00,2025-06-16 13:00:00,150,139.8,93.19,160.6,115632.0,7106.51,3799.95,9374.68,122738.51,13174.630000000001,972.2,B,COMPLETED,187218.0
RUN-00002628,SITE-USG-01,DEG-001,2025-06-16 09:00:00,2025-06-16 19:00:00,348,331.9,95.39,371.2,178176.0,17882.48,12539.9,23816.2,196058.48,36356.1,700.25,B,COMPLETED,486704.0
RUN-00002629,SITE-USG-02,BEN-001,2025-06-16 12:00:00,2025-06-16 22:00:00,365,351.3,96.25,394.3,212922.0,10626.03,8393.72,15819.65,223548.03,24213.37,705.27,A,COMPLETED,202272.0
RUN-00002630,SITE-USG-02,ACN-001,2025-06-16 04:00:00,2025-06-16 10:00:00,422,413.0,97.88,462.7,388668.0,22323.56,12113.97,18392.94,410991.56,30506.909999999996,1069.0,A,COMPLETED,329175.0
RUN-00002631,SITE-USG-02,BUT-001,2025-06-16 01:00:00,2025-06-16 12:00:00,245,227.6,92.88,258.2,185904.0,7635.45,6471.33,16955.52,193539.45,23426.85,953.28,A,COMPLETED,249591.0
RUN-00002632,SITE-USG-02,STY-001,2025-06-16 10:00:00,2025-06-16 21:00:00,467,449.9,96.35,495.6,341964.0,21451.07,12054.75,31713.45,363415.07,43768.2,905.05,A,COMPLETED,403796.0
RUN-00002633,SITE-NWE-01,STY-001,2025-06-16 19:00:00,2025-06-17 02:00:00,251,245.4,97.77,262.1,180849.0,8412.08,7251.36,14989.21,189261.08,22240.57,861.86,A,COMPLETED,338614.0
RUN-00002634,SITE-NWE-01,PP-COPOLY,2025-06-16 16:00:00,2025-06-16 20:00:00,228,219.9,96.47,235.3,204711.0,8028.62,6168.17,17094.62,212739.62,23262.79,1073.23,A,COMPLETED,114334.0
RUN-00002635,SITE-NWE-02,LLDPE-001,2025-06-16 20:00:00,2025-06-17 01:00:00,404,372.5,92.2,426.0,327168.0,17404.93,13473.23,20966.32,344572.93,34439.55,1017.48,A,COMPLETED,359272.0
RUN-00002636,SITE-NWE-02,PP-002,2025-06-16 06:00:00,2025-06-16 13:00:00,206,192.2,93.28,218.5,137655.0,6489.83,6416.55,13397.3,144144.83,19813.85,853.06,A,COMPLETED,222894.0
RUN-00002637,SITE-NEA-01,ETH-001,2025-06-16 11:00:00,2025-06-16 20:00:00,153,140.8,92.05,159.0,90630.0,7514.66,4917.85,9680.99,98144.66,14598.84,800.74,A,COMPLETED,78255.0
RUN-00002638,SITE-NEA-01,XYL-001,2025-06-16 20:00:00,2025-06-17 03:00:00,234,230.5,98.5,246.7,130257.6,11596.82,6848.93,16141.04,141854.42,22989.97,715.16,A,COMPLETED,122112.0
RUN-00002639,SITE-NEA-01,DEG-001,2025-06-16 13:00:00,2025-06-16 22:00:00,168,164.4,97.86,182.4,87552.0,5201.38,4737.02,8170.4,92753.38,12907.42,642.71,A,COMPLETED,142862.0
RUN-00002640,SITE-NEA-02,MMA-001,2025-06-16 00:00:00,2025-06-16 07:00:00,256,248.6,97.12,281.1,269856.0,10391.62,5892.11,18853.58,280247.62,24745.690000000002,1226.84,B,COMPLETED,274017.0
RUN-00002641,SITE-NEA-02,PP-HOMO,2025-06-16 05:00:00,2025-06-16 10:00:00,402,379.3,94.34,425.4,357336.0,14171.33,11502.58,29226.72,371507.33,40729.3,1086.84,A,COMPLETED,430143.0
RUN-00002642,SITE-NEA-02,PP-COPOLY,2025-06-16 00:00:00,2025-06-16 05:00:00,166,158.8,95.65,167.6,145812.0,5103.51,3722.61,8919.12,150915.51,12641.730000000001,1029.96,A,COMPLETED,141894.0
RUN-00002643,SITE-USG-01,PP-HOMO,2025-06-17 01:00:00,2025-06-17 13:00:00,171,163.5,95.6,184.3,154812.0,7074.87,5384.13,8121.53,161886.87,13505.66,1072.74,A,COMPLETED,212015.0
RUN-00002644,SITE-USG-01,ETH-001,2025-06-17 03:00:00,2025-06-17 10:00:00,446,421.5,94.5,456.4,260148.0,13041.87,13106.92,29862.42,273189.87,42969.34,750.08,A,COMPLETED,434213.0
RUN-00002645,SITE-USG-01,STY-001,2025-06-17 14:00:00,2025-06-18 00:00:00,362,350.9,96.94,394.5,272205.0,10742.65,7395.11,23666.7,282947.65,31061.81,894.87,A,COMPLETED,501602.0
RUN-00002646,SITE-USG-02,PP-COPOLY,2025-06-17 17:00:00,2025-06-17 21:00:00,398,383.4,96.34,431.3,375231.0,16826.51,14557.97,22376.75,392057.51,36934.72,1118.92,A,COMPLETED,504991.0
RUN-00002647,SITE-USG-02,XYL-001,2025-06-17 06:00:00,2025-06-17 10:00:00,360,351.5,97.64,399.8,211094.4,14148.71,12474.24,18119.61,225243.11,30593.85,727.84,B,COMPLETED,282864.0
RUN-00002648,SITE-USG-02,DEG-001,2025-06-17 08:00:00,2025-06-17 14:00:00,393,371.9,94.64,422.2,202656.0,20617.26,13126.32,16519.79,223273.26,29646.11,680.07,A,COMPLETED,318894.0
RUN-00002649,SITE-USG-02,PP-001,2025-06-17 04:00:00,2025-06-17 09:00:00,400,377.9,94.48,418.4,276144.0,21151.98,11805.42,24439.25,297295.98,36244.67,882.62,B,COMPLETED,462909.0
RUN-00002650,SITE-NWE-01,HDPE-001,2025-06-17 14:00:00,2025-06-17 23:00:00,166,162.9,98.16,183.1,142818.0,6371.95,3838.1,11779.68,149189.95,15617.78,1011.71,B,COMPLETED,112449.0
RUN-00002651,SITE-NWE-01,PP-HOMO,2025-06-17 08:00:00,2025-06-17 18:00:00,222,216.6,97.58,245.5,206220.0,8532.27,6802.11,10573.18,214752.27,17375.29,1071.69,B,COMPLETED,227762.0
RUN-00002652,SITE-NWE-02,LLDPE-001,2025-06-17 13:00:00,2025-06-17 23:00:00,352,333.2,94.67,375.2,288153.6,18678.54,9374.11,19423.2,306832.13999999996,28797.31,1007.29,A,COMPLETED,251538.0
RUN-00002653,SITE-NWE-02,PP-002,2025-06-17 09:00:00,2025-06-17 15:00:00,422,416.3,98.64,450.5,283815.0,22015.2,15455.36,24284.4,305830.2,39739.76,830.1,A,COMPLETED,266179.0
RUN-00002654,SITE-NWE-02,PP-COPOLY,2025-06-17 01:00:00,2025-06-17 06:00:00,465,452.7,97.36,476.1,414207.0,16269.54,9790.42,30609.0,430476.54,40399.42,1040.15,A,COMPLETED,575822.0
RUN-00002655,SITE-NEA-01,TOL-001,2025-06-17 04:00:00,2025-06-17 13:00:00,286,281.6,98.46,296.7,151317.0,12447.25,10023.59,21002.2,163764.25,31025.79,691.73,B,COMPLETED,257395.0
RUN-00002656,SITE-NEA-01,STY-001,2025-06-17 08:00:00,2025-06-17 20:00:00,238,220.2,92.54,241.7,166773.0,12521.12,8720.58,10146.85,179294.12,18867.43,899.92,A,COMPLETED,193686.0
RUN-00002657,SITE-NEA-01,DEG-001,2025-06-17 17:00:00,2025-06-17 21:00:00,426,414.7,97.35,463.5,222480.0,22063.54,11553.39,29264.88,244543.54,40818.270000000004,688.12,B,COMPLETED,547093.0
RUN-00002658,SITE-NEA-02,STY-001,2025-06-17 11:00:00,2025-06-17 22:00:00,387,376.6,97.3,405.5,279795.0,21596.11,12341.95,28162.1,301391.11,40504.05,907.85,A,COMPLETED,382793.0
RUN-00002659,SITE-NEA-02,ETH-001,2025-06-17 08:00:00,2025-06-17 18:00:00,185,178.9,96.72,192.1,109497.0,9791.26,5260.13,7648.92,119288.26,12909.05,738.95,A,COMPLETED,202323.0
RUN-00002660,SITE-NEA-02,PP-COPOLY,2025-06-17 18:00:00,2025-06-18 02:00:00,328,312.7,95.32,354.3,308241.0,9388.28,10468.1,18235.96,317629.28,28704.059999999998,1107.56,A,COMPLETED,256225.0
RUN-00002661,SITE-NEA-02,PP-002,2025-06-17 05:00:00,2025-06-17 17:00:00,289,269.8,93.35,298.0,187740.0,8212.8,7724.12,15066.77,195952.8,22790.89,810.76,A,COMPLETED,367862.0
RUN-00002662,SITE-USG-01,DEG-001,2025-06-18 12:00:00,2025-06-18 19:00:00,162,151.6,93.55,172.4,82752.0,8645.58,4753.46,10193.08,91397.58,14946.54,701.48,A,COMPLETED,158198.0
RUN-00002663,SITE-USG-01,PS-001,2025-06-18 10:00:00,2025-06-18 15:00:00,452,440.0,97.34,504.5,378375.0,20785.92,16126.18,20110.18,399160.92,36236.36,989.54,B,COMPLETED,226152.0
RUN-00002664,SITE-USG-01,MEG-001,2025-06-18 19:00:00,2025-06-18 23:00:00,219,214.3,97.85,237.2,106740.0,12470.17,7774.51,14277.42,119210.17,22051.93,659.18,A,COMPLETED,244951.0
RUN-00002665,SITE-USG-02,BUT-001,2025-06-18 19:00:00,2025-06-19 01:00:00,273,270.1,98.95,293.7,211464.0,15204.12,10142.46,14007.39,226668.12,24149.85,928.61,A,COMPLETED,374482.0
RUN-00002666,SITE-USG-02,ACN-001,2025-06-18 19:00:00,2025-06-19 00:00:00,494,485.6,98.3,513.8,431592.0,17426.35,12304.17,27850.22,449018.35,40154.39,1007.36,B,COMPLETED,498543.0
RUN-00002667,SITE-NWE-01,XYL-001,2025-06-18 05:00:00,2025-06-18 15:00:00,385,357.8,92.93,404.4,213523.2,12818.68,12073.73,16875.68,226341.88,28949.41,713.5,A,COMPLETED,190404.0
RUN-00002668,SITE-NWE-01,PVC-001,2025-06-18 05:00:00,2025-06-18 14:00:00,193,183.9,95.28,193.7,127842.0,6186.96,6937.53,12908.16,134028.96,19845.69,836.73,A,COMPLETED,102368.0
RUN-00002669,SITE-NWE-01,HDPE-001,2025-06-18 11:00:00,2025-06-18 18:00:00,156,150.9,96.72,159.8,124644.0,8210.34,5298.94,10695.08,132854.34,15994.02,986.4,B,COMPLETED,82787.0
RUN-00002670,SITE-NWE-02,LDPE-001,2025-06-18 04:00:00,2025-06-18 10:00:00,482,462.5,95.95,516.5,418365.0,23247.11,15330.66,32695.52,441612.11,48026.18,1058.68,A,COMPLETED,295033.0
RUN-00002671,SITE-NWE-02,DEG-001,2025-06-18 02:00:00,2025-06-18 08:00:00,434,416.9,96.05,478.3,229584.0,19129.06,14662.12,21607.5,248713.06,36269.62,683.58,A,COMPLETED,218617.0
RUN-00002672,SITE-NWE-02,XYL-001,2025-06-18 14:00:00,2025-06-19 00:00:00,127,120.9,95.17,127.8,67478.4,5884.72,2574.18,6400.86,73363.12,8975.039999999999,681.04,A,COMPLETED,122683.0
RUN-00002673,SITE-NWE-02,ACN-001,2025-06-18 14:00:00,2025-06-19 00:00:00,324,311.8,96.23,339.2,284928.0,12727.26,11816.8,17458.83,297655.26,29275.63,1048.53,A,COMPLETED,384949.0
RUN-00002674,SITE-NEA-01,BEN-001,2025-06-18 04:00:00,2025-06-18 12:00:00,202,196.9,97.47,223.9,120906.0,10935.22,7735.57,15030.08,131841.22,22765.65,785.21,A,COMPLETED,111489.0
RUN-00002675,SITE-NEA-01,ACN-001,2025-06-18 10:00:00,2025-06-18 20:00:00,406,375.4,92.47,417.6,350784.0,18224.32,7572.7,23380.69,369008.32,30953.39,1065.43,B,COMPLETED,532986.0
RUN-00002676,SITE-NEA-01,PS-001,2025-06-18 07:00:00,2025-06-18 16:00:00,268,262.2,97.85,285.0,213750.0,14131.67,6901.15,11281.24,227881.67,18182.39,938.46,A,COMPLETED,360358.0
RUN-00002677,SITE-NEA-02,DEG-001,2025-06-18 13:00:00,2025-06-19 01:00:00,335,317.5,94.77,348.8,167424.0,14480.79,9662.63,24013.46,181904.79,33676.09,678.99,A,COMPLETED,200943.0
RUN-00002678,SITE-NEA-02,PP-HOMO,2025-06-18 12:00:00,2025-06-18 18:00:00,353,332.9,94.3,380.1,319284.0,17855.78,11155.86,18484.52,337139.78,29640.38,1101.77,A,COMPLETED,267596.0
RUN-00002679,SITE-USG-01,ETH-001,2025-06-19 02:00:00,2025-06-19 14:00:00,302,294.8,97.63,314.9,179493.0,10023.34,9106.53,16361.34,189516.34,25467.870000000003,729.25,B,COMPLETED,149453.0
RUN-00002680,SITE-USG-01,ACN-001,2025-06-19 06:00:00,2025-06-19 14:00:00,344,317.2,92.21,361.4,303576.0,10095.9,6820.8,16532.74,313671.9,23353.54,1062.5,A,COMPLETED,344147.0
RUN-00002681,SITE-USG-01,DEG-001,2025-06-19 16:00:00,2025-06-19 22:00:00,314,295.7,94.17,313.3,150384.0,9908.26,9696.93,15658.6,160292.26,25355.53,627.82,A,COMPLETED,366948.0
RUN-00002682,SITE-USG-01,PP-COPOLY,2025-06-19 18:00:00,2025-06-20 06:00:00,306,287.2,93.85,305.8,266046.0,15738.19,6039.05,22444.04,281784.19,28483.09,1080.32,B,COMPLETED,336585.0
RUN-00002683,SITE-USG-02,MEG-001,2025-06-19 11:00:00,2025-06-19 22:00:00,294,286.9,97.57,313.9,141255.0,13233.18,5760.51,22833.31,154488.18,28593.82,638.14,A,COMPLETED,366526.0
RUN-00002684,SITE-USG-02,XYL-001,2025-06-19 16:00:00,2025-06-20 00:00:00,110,102.0,92.7,107.1,56548.8,6082.65,2546.24,4333.7,62631.450000000004,6879.94,681.48,B,COMPLETED,92781.0
RUN-00002685,SITE-USG-02,MMA-001,2025-06-19 12:00:00,2025-06-19 20:00:00,355,346.8,97.7,393.1,377376.0,12379.61,10279.43,25735.28,389755.61,36014.71,1227.71,B,COMPLETED,388555.0
RUN-00002686,SITE-USG-02,PP-COPOLY,2025-06-19 11:00:00,2025-06-19 15:00:00,469,451.7,96.31,502.4,437088.0,17413.9,15385.47,20612.24,454501.9,35997.71,1085.9,A,COMPLETED,482883.0
RUN-00002687,SITE-NWE-01,STY-001,2025-06-19 05:00:00,2025-06-19 10:00:00,421,405.7,96.37,452.5,312225.0,12931.36,14589.38,19751.07,325156.36,34340.45,886.11,A,COMPLETED,433193.0
RUN-00002688,SITE-NWE-01,MMA-001,2025-06-19 18:00:00,2025-06-20 04:00:00,337,315.6,93.65,338.1,324576.0,10298.45,8853.51,12787.06,334874.45,21640.57,1129.64,A,COMPLETED,185844.0
RUN-00002689,SITE-NWE-02,PP-002,2025-06-19 18:00:00,2025-06-19 23:00:00,434,418.7,96.48,471.3,296919.0,12983.51,12710.43,30028.3,309902.51,42738.729999999996,842.23,A,COMPLETED,367797.0
RUN-00002690,SITE-NWE-02,TOL-001,2025-06-19 10:00:00,2025-06-19 15:00:00,393,382.5,97.34,433.4,221034.0,20794.77,13929.93,25337.19,241828.77,39267.119999999995,734.89,B,COMPLETED,204533.0
RUN-00002691,SITE-NWE-02,ACN-001,2025-06-19 17:00:00,2025-06-19 23:00:00,372,358.7,96.41,397.4,333816.0,11980.66,11569.05,20496.91,345796.66,32065.96,1053.42,A,COMPLETED,219610.0
RUN-00002692,SITE-NWE-02,LLDPE-001,2025-06-19 11:00:00,2025-06-19 22:00:00,213,201.2,94.47,223.8,171878.4,9836.08,4448.36,11308.24,181714.47999999998,15756.599999999999,981.47,A,COMPLETED,287050.0
RUN-00002693,SITE-NEA-01,PP-COPOLY,2025-06-19 14:00:00,2025-06-20 02:00:00,248,240.2,96.87,256.3,222981.0,12839.58,5603.27,14636.54,235820.58,20239.81,1066.03,A,COMPLETED,202310.0
RUN-00002694,SITE-NEA-01,MEG-001,2025-06-19 20:00:00,2025-06-20 06:00:00,153,145.1,94.86,160.9,72405.0,6979.21,5381.47,6978.02,79384.21,12359.490000000002,632.28,A,COMPLETED,119263.0
RUN-00002695,SITE-NEA-01,HDPE-001,2025-06-19 15:00:00,2025-06-19 20:00:00,123,121.4,98.66,133.1,103818.0,5234.62,3455.31,7990.72,109052.62,11446.03,992.58,B,COMPLETED,77277.0
RUN-00002696,SITE-NEA-01,HDPE-001,2025-06-19 03:00:00,2025-06-19 13:00:00,261,247.2,94.7,268.9,209742.0,10630.71,6705.8,18999.74,220372.71,25705.54,995.46,A,COMPLETED,237396.0
RUN-00002697,SITE-NEA-02,DEG-001,2025-06-19 01:00:00,2025-06-19 07:00:00,291,284.0,97.6,312.8,150144.0,9765.83,9319.21,20788.42,159909.83,30107.629999999997,669.08,A,COMPLETED,151096.0
RUN-00002698,SITE-NEA-02,ACN-001,2025-06-19 12:00:00,2025-06-19 17:00:00,403,392.5,97.39,419.0,351960.0,20314.16,8223.39,29805.29,372274.16,38028.68,1045.36,A,COMPLETED,339610.0
RUN-00002699,SITE-NEA-02,XYL-001,2025-06-19 03:00:00,2025-06-19 10:00:00,186,176.2,94.73,187.8,99158.4,8795.74,6062.11,13022.98,107954.14,19085.09,720.99,B,COMPLETED,148782.0
RUN-00002700,SITE-USG-01,PVC-001,2025-06-20 10:00:00,2025-06-20 20:00:00,181,175.8,97.15,188.3,124278.0,10498.81,4562.69,14000.43,134776.81,18563.12,872.24,A,COMPLETED,212178.0
RUN-00002701,SITE-USG-01,PVC-001,2025-06-20 02:00:00,2025-06-20 11:00:00,119,112.8,94.82,126.4,83424.0,6685.99,3031.61,6943.94,90109.99,9975.55,887.28,A,COMPLETED,142983.0
RUN-00002702,SITE-USG-01,MEG-001,2025-06-20 02:00:00,2025-06-20 14:00:00,274,262.8,95.92,293.1,131895.0,8807.96,10090.29,20953.65,140702.96,31043.940000000002,653.53,A,COMPLETED,208740.0
RUN-00002703,SITE-USG-01,HDPE-001,2025-06-20 17:00:00,2025-06-20 21:00:00,323,315.2,97.58,357.7,279006.0,17729.93,8544.68,24579.5,296735.93,33124.18,1046.51,A,COMPLETED,428651.0
RUN-00002704,SITE-USG-02,ACN-001,2025-06-20 01:00:00,2025-06-20 12:00:00,180,167.7,93.17,184.4,154896.0,8502.54,3711.85,7818.41,163398.54,11530.26,1043.11,A,COMPLETED,124887.0
RUN-00002705,SITE-USG-02,BUT-001,2025-06-20 03:00:00,2025-06-20 14:00:00,164,159.9,97.47,169.3,121896.0,6436.75,5159.94,6597.11,128332.75,11757.05,876.11,A,COMPLETED,143747.0
RUN-00002706,SITE-USG-02,MMA-001,2025-06-20 10:00:00,2025-06-20 15:00:00,236,223.2,94.59,240.8,231168.0,7326.49,5262.03,15728.53,238494.49,20990.56,1162.57,B,COMPLETED,159533.0
RUN-00002707,SITE-NWE-01,DEG-001,2025-06-20 04:00:00,2025-06-20 15:00:00,494,472.3,95.62,509.0,244320.0,23312.17,12984.51,31321.15,267632.17,44305.66,660.47,A,COMPLETED,550221.0
RUN-00002708,SITE-NWE-01,PP-001,2025-06-20 06:00:00,2025-06-20 12:00:00,162,153.5,94.72,166.4,109824.0,5748.41,4191.03,10486.19,115572.41,14677.220000000001,848.53,A,COMPLETED,85198.0
RUN-00002709,SITE-NWE-01,PP-001,2025-06-20 03:00:00,2025-06-20 09:00:00,128,126.6,98.93,135.0,89100.0,4848.63,4400.12,7353.74,93948.63,11753.86,834.93,A,COMPLETED,128939.0
RUN-00002710,SITE-NWE-01,MEG-001,2025-06-20 05:00:00,2025-06-20 16:00:00,331,317.3,95.85,356.9,160605.0,16288.1,11534.39,16395.71,176893.1,27930.1,645.52,A,COMPLETED,214402.0
RUN-00002711,SITE-NWE-02,BUT-001,2025-06-20 00:00:00,2025-06-20 08:00:00,253,238.5,94.27,261.2,188064.0,12145.06,5709.6,15438.57,200209.06,21148.17,928.12,A,COMPLETED,291093.0
RUN-00002712,SITE-NWE-02,PP-HOMO,2025-06-20 14:00:00,2025-06-20 23:00:00,157,151.8,96.71,167.8,140952.0,4681.57,4373.42,8309.61,145633.57,12683.03,1042.93,A,COMPLETED,96238.0
RUN-00002713,SITE-NWE-02,ACN-001,2025-06-20 19:00:00,2025-06-21 01:00:00,119,112.7,94.74,119.5,100380.0,4039.76,4147.41,8611.05,104419.76,12758.46,1039.74,B,COMPLETED,68530.0
RUN-00002714,SITE-NWE-02,STY-001,2025-06-20 09:00:00,2025-06-20 18:00:00,212,203.4,95.96,227.0,156630.0,11038.06,4198.93,9094.97,167668.06,13293.9,889.69,A,COMPLETED,123383.0
RUN-00002715,SITE-NEA-01,PP-002,2025-06-20 13:00:00,2025-06-20 21:00:00,390,371.7,95.32,413.1,260253.0,17347.12,10671.66,25103.69,277600.12,35775.35,843.09,A,COMPLETED,413274.0
RUN-00002716,SITE-NEA-01,LLDPE-001,2025-06-20 10:00:00,2025-06-20 18:00:00,209,195.0,93.3,212.6,163276.8,7533.12,5214.18,12477.7,170809.91999999998,17691.88,966.68,A,COMPLETED,200095.0
RUN-00002717,SITE-NEA-01,PP-COPOLY,2025-06-20 10:00:00,2025-06-20 22:00:00,218,205.2,94.11,222.6,193662.0,7063.84,4491.49,13312.97,200725.84,17804.46,1064.96,B,COMPLETED,112144.0
RUN-00002718,SITE-NEA-02,ETH-001,2025-06-20 10:00:00,2025-06-20 22:00:00,188,178.6,95.02,194.3,110751.0,8808.15,5154.08,8407.48,119559.15,13561.56,745.36,A,COMPLETED,127817.0
RUN-00002719,SITE-NEA-02,BUT-001,2025-06-20 06:00:00,2025-06-20 15:00:00,313,293.2,93.69,317.9,228888.0,10163.99,9268.46,17946.26,239051.99,27214.719999999998,908.14,A,COMPLETED,287270.0
RUN-00002720,SITE-NEA-02,PP-HOMO,2025-06-20 10:00:00,2025-06-20 16:00:00,101,97.4,96.41,110.9,93156.0,4224.92,3523.44,5659.17,97380.92,9182.61,1094.08,B,COMPLETED,102731.0
RUN-00002721,SITE-USG-01,PP-001,2025-06-21 13:00:00,2025-06-21 18:00:00,379,372.0,98.14,398.1,262746.0,21791.26,11001.4,24413.73,284537.26,35415.13,860.09,A,COMPLETED,301532.0
RUN-00002722,SITE-USG-01,PP-COPOLY,2025-06-21 20:00:00,2025-06-22 04:00:00,234,218.9,93.55,234.7,204189.0,9010.3,6160.91,13732.45,213199.3,19893.36,1064.84,A,COMPLETED,256929.0
RUN-00002723,SITE-USG-01,BUT-001,2025-06-21 19:00:00,2025-06-22 04:00:00,317,310.1,97.83,346.4,249408.0,13559.96,8984.03,19920.67,262967.96,28904.699999999997,941.22,A,COMPLETED,204126.0
RUN-00002724,SITE-USG-01,PP-001,2025-06-21 11:00:00,2025-06-21 18:00:00,494,473.3,95.8,518.2,342012.0,21132.48,18314.11,26923.52,363144.48,45237.630000000005,862.84,A,COMPLETED,267120.0
RUN-00002725,SITE-USG-02,DEG-001,2025-06-21 09:00:00,2025-06-21 19:00:00,101,97.1,96.13,103.0,49440.0,5196.9,3200.32,6005.99,54636.9,9206.31,657.5,A,COMPLETED,119490.0
RUN-00002726,SITE-USG-02,HDPE-001,2025-06-21 02:00:00,2025-06-21 10:00:00,478,450.7,94.28,503.1,392418.0,21821.86,15522.97,28921.94,414239.86,44444.909999999996,1017.72,B,COMPLETED,393481.0
RUN-00002727,SITE-USG-02,DEG-001,2025-06-21 19:00:00,2025-06-22 01:00:00,264,251.1,95.11,287.6,138048.0,14501.85,8675.22,10333.53,152549.85,19008.75,683.23,B,COMPLETED,194716.0
RUN-00002728,SITE-USG-02,PS-001,2025-06-21 16:00:00,2025-06-22 01:00:00,207,202.8,97.97,225.5,169125.0,6305.85,6961.03,14600.77,175430.85,21561.8,971.36,A,COMPLETED,279202.0
